07/25/2017                                                                                                              Dynamic List Display                                                                                                                      1


	Order	Activity	Work cntr.	Operation short text	Op. Qty	Actl Start	Act. start	Act.finish	Act.finish	              Move time	             Queue time	Sys.Status	Duration	                  Setup	User field	User field	              Wait time
	161555209	0010	CMA12000	HUMS MECH ASSY	     1	07/10/2017	09:51:56	07/10/2017	10:26:56	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-714	07/10/2017	                  0.000
	161555209	0015	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000	QOP-714	07/10/2017	                  0.000
	161555209	0030	CMA11000	HUMS ELECTRICAL ASSY	     1	07/25/2017	03:31:31	07/25/2017	03:31:31	                  0.000	                  4.000	PCNF PRT  REL	  238.2	                 10.200			                  0.000
	161555209	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161555209	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   18.0	                 15.000			                  0.000
	161555209	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161555209	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161555209	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161555209	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161555209	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161559033	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	    0.0	                  0.000	00848031	07/11/2017	                  0.000
	161559033	0010	CMA11000	HUMS ASSEMBLY	     1	07/10/2017	10:16:47	07/11/2017	11:31:49	                  0.000	                  4.000	PCNF PRT  REL	  100.0	                  3.000	00848031	07/11/2017	                  0.000
	161559033	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/12/2017	04:02:12	07/12/2017	06:12:34	                  0.000	                  0.960	PCNF PRT  REL	   10.0	                  4.800	ACC-543	07/12/2017	                  0.000
	161559033	0030	CMA13000	HUMS PRETEST	     1	07/12/2017	05:26:29	07/12/2017	07:11:31	                  0.000	                  8.000	PCNF PRT  REL	   45.0	                  0.000	FCT-714	07/12/2017	                  0.000
	161559033	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	               1270.000	DIS-801	07/14/2017	                  0.000
	161559033	0045	CMA13000	TROUBLESHOOT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	  240.0	                  0.000			                 24.000
	161559033	0060	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   25.0	                 80.000			                  0.000
	161559033	0065	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000			                  0.000
	161559033	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000			                  0.000
	161559033	0075	CMA13000	BONDING TESTS	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   20.0	                  3.000			                  0.000
	161559033	0080	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   60.0	                  3.000			                  0.000
	161559033	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161559072	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/10/2017	                  0.000
	161559072	0010	CMA12000	HUMS MECH ASSY	     1	07/10/2017	10:21:32	07/10/2017	10:56:28	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-714	07/10/2017	                  0.000
	161559072	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/10/2017	10:51:44	07/10/2017	11:06:54	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/10/2017	                  0.000
	161559072	0030	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  238.2	                 10.200			                  0.000
	161559072	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161559072	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   18.0	                 15.000			                  0.000
	161559072	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161559072	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161559072	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161559072	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161559072	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161560046	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/10/2017	                  0.000
	161560046	0010	CMA12000	HUMS MECH ASSY	     1	07/10/2017	10:51:45	07/10/2017	11:51:40	                  0.000	                  4.000	PCNF PRT  REL	    9.0	                  2.400	QOP-714	07/10/2017	                  0.000
	161560046	0015	CMQ13000	HUMS INPROCESS INSPECT	     1	07/10/2017	11:26:30	07/10/2017	11:51:59	                  0.000	                  0.000	PCNF REL		                  0.000	QOP-714	07/10/2017	                  0.000
	161560046	0030	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  238.2	                 10.200			                  0.000
	161560046	0040	CMQ13000	HUMS INPROCESS INSPECT 2	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161560046	0060	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   18.0	                 15.000			                  0.000
	161560046	0070	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	    7.8	                  6.000			                  0.000
	161560046	0090	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	    6.0	                  6.000			                  0.000
	161560046	0120	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  6.000			                  0.000
	161560046	0125	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.000	REL		                  0.000			                  0.000
	161560046	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161560171	0005	KIT02000	KITTING	     1	07/10/2017	04:56:24	07/10/2017	05:36:26	                  0.000	                 16.000	PCNF PRT  REL	    0.0	                  0.000	0045211	07/10/2017	                  0.000
	161560171	0010	CMA11000	HUMS ASSEMBLY	     1	07/10/2017	08:01:50	07/18/2017	11:57:04	                  0.000	                  4.000	PCNF PRT  REL	  160.0	                  3.000	00848031	07/18/2017	                  0.000
	161560171	0016	CMQ13000	HUMS INPROCESS INSPECT	     1	07/18/2017	12:02:47	07/18/2017	12:52:28	                  0.000	                  0.000	PCNF REL		                  0.000	ACC-543	07/18/2017	                  0.000
	161560171	0040	HNT11000	BURN-IN TEST	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   70.0	               1204.800	ESS-102	07/19/2017	                  0.000
	161560171	0080	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  150.0	                  3.000	FCT-406	07/21/2017	                  0.000
	161560171	0090	CMA13000	HUMS PROGRAMMING	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  3.000	FCT-424	07/21/2017	                  0.000
	161560171	0100	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   60.0	                 15.000	0064641	07/21/2017	                  0.000
	161560171	0110	CMA12000	HUMS FINAL MECH ASSY	     1	07/23/2017	09:21:35	07/25/2017	05:02:13	                  0.000	                  4.000	PCNF PRT  REL	   30.0	                  4.800	FCT-714	07/25/2017	                  0.000
	161560171	0120	CMQ13000	HUMS FINAL INSPECTION	     1	07/25/2017	06:51:30	07/25/2017	06:51:30	                  0.000	                  0.000	PCNF REL		                  0.000			                  0.000
	161560171	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
	161562997	0005	KIT02000	KITTING	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   20.0	                  5.000	0043519	07/11/2017	                  0.000
	161562997	0020	CMA11000	HUMS ELECTRICAL ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	2,400.0	                 12.000			                  0.000
	161562997	0050	CMQ13000	HUMS INPROCESS INSPECT	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   18.0	                  1.800			                  0.000
	161562997	0060	CMA25000	GEN RAD TESTING	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                  9.600			                  0.000
	161562997	0070	CMA13000	HUMS PRETEST	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	  240.0	                 30.000			                  0.000
	161562997	0080	CMQ13000	HUMS INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   10.0	                  5.000			                  0.000
	161562997	0110	PSA36000	TEARBAND	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                  4.800			                  0.000
	161562997	0120	PSA35000	LEAK TEST	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   30.0	                  1.200			                  8.000
	161562997	0140	PSA36000	TEARBAND	     1		00:00:00		00:00:00	                  0.000	                 16.000	PRT  REL	   60.0	                  1.200			                  0.000
	161562997	0150	PSA35000	LEAK TEST	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   30.0	                  3.000			                  0.000
	161562997	0155	CMA11000	HUMS ELECTRICAL ASSY 2	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   40.0	                  5.000			                  4.000
	161562997	0160	PSA34000	PAINT	     1		00:00:00		00:00:00	                  0.000	                  8.000	PRT  REL	   45.0	                 10.800			                  0.000
	161562997	0170	CMA13000	HUMS FINAL TEST	     1		00:00:00		00:00:00	                  0.000	                 24.000	PRT  REL	  240.0	                 18.000			                  4.000
	161562997	0175	DBF58000	TOOLRM	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	   40.0	                 18.000			                  0.000
	161562997	0186	CMA12000	HUMS FINAL MECH ASSY	     1		00:00:00		00:00:00	                  0.000	                  4.000	PRT  REL	   30.0	                 12.000			                  0.000
	161562997	0190	CMQ13000	HUMS FINAL INSPECTION	     1		00:00:00		00:00:00	                  0.000	                  0.960	PRT  REL	   60.0	                  3.000			                  0.000
	161562997	9999	ZPD9LAST	LAST OPERATION	     1		00:00:00		00:00:00	                  0.000	                  0.000	PRT  REL	    0.0	                  0.000			                  0.000
